ID,conversation_id_str,created_at,favorite_count,full_text,id_str,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,translated_text,sentiment
1100,1.82E+18,Sun Jul 21 13:48:06 +0000 2024,255,pls kindly rt giveaway jaemin （ゝ。∂） nana s home random retweet 1 set 5 set gg form 17 aug time 20 13 shipping 45 b more details in mention,1.82E+18,en,7,54,473,https://x.com/tojimoh/status/1815020930906886350,1.23E+18,tojimoh,pls kindly rt giveaway jaemin （ゝ。∂） nana s home random retweet 1 set 5 set gg form 17 aug time 20 13 shipping 45 b more details in mention,Neutral
1101,1.82E+18,Mon Jul 22 01:19:45 +0000 2024,148,วลี I LOVE ME บนเสื้อยืด เกี่ยวข้องกับเรื่องราวที่ศิลปินจะเล่าให้ฟัง อีกทั้งยังเชื่อมโยงกับนิทรรศการเกี่ยวกับการรักตัวเองและสิ่งที่คุณรัก NARCISSISM BY NA JAEMIN,1.82E+18,th,0,0,656,https://x.com/onyournanaday/status/1815194990890590607,2932060502,onyournanaday,"The phrase I LOVE ME on the T-shirt relates to the story the artist will tell. It is also connected to the exhibition about loving yourself and what you love, NARCISSISM BY NA JAEMIN.",Positive
1102,1.82E+18,Mon Jul 22 11:23:58 +0000 2024,102,day24 เจออันนิในช่องเสิร์ช คุณช่างภาพเท่สุดๆ ขอ 1 mention ให้แจมินคับ NARCISSISM BY NA JAEMIN,1.82E+18,th,1,76,314,https://x.com/thereisjaemin/status/1815347047530397984,1.17E+18,thereisjaemin,day24 found Anni in the search channel. You're such a cool photographer. Please give 1 mention to Jaemin. NARCISSISM BY NA JAEMIN,Positive
1103,1.82E+18,Mon Jul 22 02:56:42 +0000 2024,353,Day 24 ฝาก rt mention ให้น้องแมวที่ใช้อุ้งมังจุ้ดทำงานหนักที่สุดหน่อยคับ NARCISSISM BY NA JAEMIN,1.82E+18,th,2,235,854,https://x.com/baepna/status/1815219388779475131,3267928549,baepna,Day 24 Please rt mention to the cat who uses mangosteen paws to do the hardest work. NARCISSISM BY NA JAEMIN,Positive
1104,1.81E+18,Sun Jul 21 10:14:25 +0000 2024,300,ขอ 1 retweet 1 mention ค่า ₍ ₎︎ วันที่ 23 ของนิทรรศการแล้ว เก่มมากๆ PHOTOGRAPHER JAEMIN,1.81E+18,und,2,229,1149,https://x.com/_mytriplej/status/1814967159149470171,1.28E+18,_mytriplej,Request 1 retweet 1 mention ₍ ₎︎ It's the 23rd day of the exhibition. Very cool. PHOTOGRAPHER JAEMIN,Positive
1105,1.82E+18,Tue Jul 23 14:49:43 +0000 2024,42,𝒩𝓊𝓂𝒷𝑒𝓇 0 𝓈𝒽𝑜𝓊𝓁𝒹 𝒶𝓁𝓌𝒶𝓎𝓈 𝒷𝑒 𝓎𝑜𝓊𝓇𝓈𝑒𝓁𝒻 𝙽𝙰𝚁𝙲𝙸𝚂𝚂𝙸𝚂𝙼 𝙱𝚈 𝙹𝙰𝙴𝙼𝙸𝙽 𝚏𝚝 7𝙳𝚁𝙴𝙰𝙼 ·̩͙ ᘏ▸◂ᘏ ·̩͙ ·̮ ଘ,1.82E+18,en,5,2,23,https://x.com/7illin7dreamin/status/1815761215542726916,1.66E+18,7illin7dreamin,𝒩𝓊𝓂𝒷𝑒𝓇 0 𝓈𝒽𝑜𝓊𝓁𝒹 𝒶𝓁𝓌𝒶𝓎𝓈 𝒷𝑒 𝓎𝑜𝓊𝓇𝓈𝑒𝓁𝒻 𝙽𝙰𝚁𝙲𝙸𝚂𝚂𝙸𝚂𝙼 𝙱𝚈 𝙹𝙰𝙴𝙼𝙸𝙽 𝚏𝚝 7𝙳𝚁𝙴𝙰𝙼 ·̩͙ ᘏ▸◂ᘏ ·̩͙ ·̮ ଘ,Positive
1106,1.82E+18,Sun Jul 21 23:36:00 +0000 2024,7202,NARCISSISM ITZAVIBE ITZ 협업제품 발매 24 7 22 MON 12 00 KST 지금 내기분을 말하는 IT S A VIBE 소리 그대로 자유로운 표현과 쿨한 에티튜드를 담은 브랜드 ITZAVIBE와 NCT 재민의 첫번째 전시 NARCISSISM by jaemin 가 협업제품을 출시합니다 매 시즌 다양한 바이브로부터,1.82E+18,ko,832,296,6665,https://x.com/ITZAVIBE_kr/status/1815168880752591208,1.56E+18,ITZAVIBE_kr,"NARCISSISM ITZAVIBE ITZ collaboration product release 24 7 22 MON 12 00 KST IT S A VIBE Talking about betting now The first exhibition of ITZAVIBE, a brand with free expression and cool attitude as it sounds, and NCT Jaemin NARCISSISM by jaemin releases collaboration products every season From various vibes",Positive
1108,1.82E+18,Mon Jul 22 02:03:45 +0000 2024,388,เริ่มต้นเช้าวันใหม่ด้วยการเทรนด์แท็กให้คุณช่างภาพคนเก่งกันค่า 3 วีคนี้มีการเปลี่ยน tagline ที่ใช้ในการเทรนด์ตามด้านล่างเยยค่า ใครเมนชั่นติดแท็กให้แจมิน ขอให้วันนี้เป็นวันจันทร์ที่ดี และไม่หนักหนาเกินไปสำหรับทุกคนนะคะ NARCISSISM BY NA JAEMIN,1.82E+18,th,1,349,1487,https://x.com/_mytriplej/status/1815206063526093058,1.28E+18,_mytriplej,"Let's start the morning by trending the tags for talented photographers. In these 3 weeks, we have changed the tagline used in trending as shown below. Whoever comments, tag Jaemin. May today be a good Monday. And it's not too heavy for everyone. NARCISSISM BY NA JAEMIN",Positive
1109,1.82E+18,Tue Jul 23 03:53:52 +0000 2024,453,day 25 ขอบคุณหนมปัง ขอบคุณนูเทลล่า ขอบคุณแยม ขอบคุณทุกคนที่ช่วย rt mention ด้วยค้าบ NARCISSISM BY NA JAEMIN,1.82E+18,th,4,184,1089,https://x.com/baepna/status/1815596165590913214,3267928549,baepna,day 25 Thank you Nom Pang. Thank you Nutella. Thank you jam. Thank you to everyone who helped rt mention. NARCISSISM BY NA JAEMIN,Positive
1110,1.82E+18,Mon Jul 22 03:07:11 +0000 2024,5,재민이 전시회 두 번째 비가 엄청 쏟아졌는데 그래서 그런지 전시장 안에 향이 엄청 잘 나서 제발저요를 외치게 된다 두 번 보니까 더 좋다 연장해줘서 고마와요 아기,1.82E+18,ko,0,1,0,https://x.com/losangeletter/status/1815222029467218343,1.43E+18,losangeletter,"It rained heavily the second time Jaemin's exhibition took place. Maybe that's why the inside of the exhibition hall smelled so good that I cried out ""please stop"". The second time I saw it, it was even better. Thank you for the extension, baby.",Positive
1111,1.82E+18,Tue Jul 23 02:17:12 +0000 2024,3,วันที่ 25 แล้ว ˗ˏˋ ˎˊ˗ ขอให้มีความสุขอยู่เสมอเลยนะแจมิน NARCISSISM BY NA JAEMIN,1.82E+18,th,0,0,17,https://x.com/bijousugar/status/1815571836241154433,1.22E+18,bijousugar,"It's the 25th ˗ˏˋ ˎˊ˗ May you always be happy, Jaemin NARCISSISM BY NA JAEMIN",Positive
1112,1.82E+18,Mon Jul 22 09:32:26 +0000 2024,317,the reason why I love you so much,1.82E+18,en,2,15,19,https://x.com/bblanna_/status/1815318978857951475,1.15E+18,bblanna_,the reason why I love you so much,Positive
1113,1.82E+18,Mon Jul 22 02:00:08 +0000 2024,273,DAY 24 Drop ข้อความใหม่ใช้จนถึงวันที่ 30Jul นะคะ วันนี้ก็มาเป็นกำลังใจให้พี่ช่างภาพแล้วพาให้แท็กขึ้นเทรนกันคับ MD รอบ 2 ลงให้พรีออเดอร์วันนี้แล้ว ใครมีกำลังสนับสนุนพี่เขาได้อีกทางน้า NARCISSISM BY NA JAEMIN,1.82E+18,th,0,192,848,https://x.com/yournananut/status/1815205156440670377,2842487948,yournananut,DAY 24 Drop new message for use until 30Jul. Today I'm here to encourage the photographers and get them to tag along to train. MD Round 2 has been released for pre-order today. Who has the strength to support him in another way? NARCISSISM BY NA JAEMIN,Neutral
1114,1.82E+18,Tue Jul 23 01:17:09 +0000 2024,114,1 rt 1 mt Day 25 ขอบคุณที่แจมินทำงานอย่างหนักอยู่เสมอ ขอบคุณที่คอยเอาใจใส่ทุกคนรอบตัว เราไม่เคยเสียใจเลยที่ได้มาเป็นชีจือนี่ของแจมิน NARCISSISM BY NA JAEMIN,1.82E+18,th,0,151,467,https://x.com/milinajane/status/1815556727053668367,1.27E+18,milinajane,1 rt 1 mt Day 25 Thank you Jaemin for always working hard. Thank you for caring for everyone around you. We have never regretted being Jaemin's cizunie NARCISSISM BY NA JAEMIN.,Positive
1115,1.82E+18,Mon Jul 22 14:56:34 +0000 2024,2,i miss my baby NARCISSISM BY NA JAEMIN,1.82E+18,en,0,0,1,https://x.com/thepumpkinmark/status/1815400551305334935,632633908,thepumpkinmark,i miss my baby NARCISSISM BY NA JAEMIN,Positive
1116,1.82E+18,Mon Jul 22 03:44:00 +0000 2024,11,แม่จ๋าเทรนแท็กให้แจมมี่ด้วยนะคับ น่ารักตอบแทนแล้วเรียบร้อย NARCISSISM BY NA JAEMIN,1.82E+18,th,0,1,64,https://x.com/moonjd_nm/status/1815231292382101907,1.40E+18,moonjd_nm,"Mom, please train the tag for Jammi as well. Cuteness has already been paid back. NARCISSISM BY NA JAEMIN",Positive
1117,1.81E+18,Sun Jul 21 00:15:27 +0000 2024,0,DAY 23 PHOTOGRAPHER JAEMIN 1ST EXHIBITION,1.81E+18,en,0,1,1,https://x.com/pinkiijaem/status/1814816423308632241,1.43E+18,pinkiijaem,DAY 23 PHOTOGRAPHER JAEMIN 1ST EXHIBITION,Neutral
1118,1.81E+18,Sun Jul 21 01:14:00 +0000 2024,0,day 23 PHOTOGRAPHER JAEMIN 1ST EXHIBITION,1.81E+18,en,0,0,0,https://x.com/813safeplace/status/1814831157814632751,1.65E+18,813safeplace,day 23 PHOTOGRAPHER JAEMIN 1ST EXHIBITION,Neutral
1119,1.81E+18,Sun Jul 21 01:13:12 +0000 2024,0,DAY 23 with NARCISSISM PHOTOGRAPHER JAEMIN,1.81E+18,en,0,0,0,https://x.com/hanawarachi/status/1814830957796696274,1.58E+18,hanawarachi,DAY 23 with NARCISSISM PHOTOGRAPHER JAEMIN,Neutral
1120,1.81E+18,Sun Jul 21 01:20:59 +0000 2024,0,DAY 23 OF NARCISSISM PHOTOGRAPHER JAEMIN 1ST EXHIBITION PHOTOGRAPHER JAEMIN 1ST EXHIBITION PHOTOGRAPHER JAEMIN 1ST EXHIBITION PHOTOGRAPHER JAEMIN 1ST EXHIBITION PHOTOGRAPHER JAEMIN 1ST EXHIBITION,1.81E+18,en,0,0,0,https://x.com/stwbrriezzz/status/1814832915018359268,1.61E+18,stwbrriezzz,DAY 23 OF NARCISSISM PHOTOGRAPHER JAEMIN 1ST EXHIBITION PHOTOGRAPHER JAEMIN 1ST EXHIBITION PHOTOGRAPHER JAEMIN 1ST EXHIBITION PHOTOGRAPHER JAEMIN 1ST EXHIBITION PHOTOGRAPHER JAEMIN 1ST EXHIBITION,Neutral
1121,1.81E+18,Sun Jul 21 01:02:57 +0000 2024,0,DAY 23 NARCISSISM‼ ‍ JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,5,0,https://x.com/613jmhc/status/1814828378127790527,1.77E+18,613jmhc,DAY 23 NARCISSISM‼ ‍ JAEMIN PHOTOGRAPHER DEBUT,Neutral
1122,1.81E+18,Sun Jul 21 00:19:38 +0000 2024,0,Day 23 Narcissism PHOTOGRAPHER JAEMIN 1ST EXHIBITION,1.81E+18,en,0,5,0,https://x.com/naaciki/status/1814817474334105753,1.74E+18,naaciki,Day 23 Narcissism PHOTOGRAPHER JAEMIN 1ST EXHIBITION,Neutral
1123,1.81E+18,Sun Jul 21 01:03:26 +0000 2024,0,PHOTOGRAPHER JAEMIN 1ST EXHIBITION,1.81E+18,en,0,0,0,https://x.com/7Dreamfam/status/1814828497908736235,1.49E+18,7Dreamfam,PHOTOGRAPHER JAEMIN 1ST EXHIBITION,Neutral
1124,1.81E+18,Sun Jul 21 00:25:16 +0000 2024,0,Day 23 with Narcissism PHOTOGRAPHER JAEMIN 1ST EXHIBITION,1.81E+18,en,0,0,0,https://x.com/sweeetnajae/status/1814818894030512589,1.60E+18,sweeetnajae,Day 23 with Narcissism PHOTOGRAPHER JAEMIN 1ST EXHIBITION,Neutral
1125,1.81E+18,Sun Jul 21 01:13:23 +0000 2024,0,DAY 23 NARCISSISM PHOTOGRAPHER JAEMIN 1ST EXHIBITION,1.81E+18,en,0,8,0,https://x.com/likazyt/status/1814831001295900946,1.33E+18,likazyt,DAY 23 NARCISSISM PHOTOGRAPHER JAEMIN 1ST EXHIBITION,Neutral
1126,1.81E+18,Sun Jul 21 01:06:35 +0000 2024,0,Day 23 PHOTOGRAPHER JAEMIN 1ST EXHIBITION,1.81E+18,en,0,1,0,https://x.com/jwisoung/status/1814829292309913831,1.66E+18,jwisoung,Day 23 PHOTOGRAPHER JAEMIN 1ST EXHIBITION,Neutral
1127,1.81E+18,Sun Jul 21 01:09:27 +0000 2024,28,เริ่มต้นเช้าวันอาทิตย์ที่สดใส วันนี้เข้าวันที่ 23 แล้วค้าบ เป็นกำลังใจให้คุณตากล้องคนเก่งของเราทุกวัน PHOTOGRAPHER JAEMIN,1.81E+18,th,0,39,130,https://x.com/doubleaanl/status/1814830013709156399,1.36E+18,doubleaanl,Starting a bright Sunday morning Today is the 23rd. I'm rooting for our talented photographer every day. PHOTOGRAPHER JAEMIN,Positive
1128,1.81E+18,Sun Jul 21 00:16:35 +0000 2024,1,ทำงานอีกร้ะ อยากขยันเท่าพ่อง่าา PHOTOGRAPHER JAEMIN 1ST EXHIBITION,1.81E+18,und,0,0,5,https://x.com/_jaeminisgod/status/1814816707451756844,7.21E+17,_jaeminisgod,Working again? I want to be as diligent as my father. PHOTOGRAPHER JAEMIN 1ST EXHIBITION,Positive
1129,1.81E+18,Sun Jul 21 01:08:38 +0000 2024,10,เช้าวันที่23 ของนิทรรศการแล้วค่า คนทิเก่งที่สุดอยุ่ตรงนี้ ยังมาช่วยกันเทรนได้เรื่อยๆเลยนะคะ เก็บยอดเอาไว้ก็จะดีมากๆ ตอนนี้แท็กงานแจมินแท้ๆแต่ดันมะขึ้นเลย PHOTOGRAPHER JAEMIN,1.81E+18,th,0,0,88,https://x.com/onyournanaday/status/1814829805319368783,2932060502,onyournanaday,"It's the morning of the 23rd day of the exhibition. The best people are here. We still come to help each other train continuously. Keeping the balance is very good. Now it's really Jaemin's work tag, but it's not showing up. PHOTOGRAPHER JAEMIN",Positive
1130,1.81E+18,Sun Jul 21 00:32:18 +0000 2024,1,เช้าแร้วๆ ทุกคนพร้อมยัง PHOTOGRAPHER JAEMIN,1.81E+18,und,0,0,0,https://x.com/Mxkalh4_/status/1814820663313768476,1.19E+18,Mxkalh4_,It's morning. Is everyone ready? PHOTOGRAPHER JAEMIN,Positive
1131,1.81E+18,Sun Jul 21 01:13:00 +0000 2024,0,D22 you work so hard PHOTOGRAPHER JAEMIN,1.81E+18,en,0,0,0,https://x.com/0614day/status/1814830904432300294,2161853084,0614day,D22 you work so hard PHOTOGRAPHER JAEMIN,Positive
1132,1.81E+18,Sun Jul 21 00:46:04 +0000 2024,0,DAY 23 PHOTOGRAPHER JAEMIN 1ST EXHIBITION,1.81E+18,en,0,1,0,https://x.com/callmeusy/status/1814824129570484496,1.15E+18,callmeusy,DAY 23 PHOTOGRAPHER JAEMIN 1ST EXHIBITION,Neutral
1133,1.81E+18,Sun Jul 21 00:05:07 +0000 2024,3,PHOTOGRAPHER JAEMIN 1ST EXHIBITION,1.81E+18,en,0,0,1,https://x.com/000408nomin/status/1814813820378095930,1.72E+18,000408nomin,PHOTOGRAPHER JAEMIN 1ST EXHIBITION,Neutral
1134,1.81E+18,Sun Jul 21 01:07:42 +0000 2024,6,DAY 23 ‼ JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,11,0,https://x.com/nayaka_nana/status/1814829570379690220,1.70E+18,nayaka_nana,DAY 23 ‼ JAEMIN PHOTOGRAPHER DEBUT,Positive
1135,1.81E+18,Sun Jul 21 00:40:49 +0000 2024,0,day 23 with 𝐍𝐀𝐑𝐂𝐈𝐒𝐒𝐈𝐒𝐌 PHOTOGRAPHER JAEMIN 1ST EXHIBITION,1.81E+18,en,0,7,0,https://x.com/nanarisjae/status/1814822805244157991,1.60E+18,nanarisjae,day 23 with 𝐍𝐀𝐑𝐂𝐈𝐒𝐒𝐈𝐒𝐌 PHOTOGRAPHER JAEMIN 1ST EXHIBITION,Neutral
